Customer Email;Order Date;Total (DKK)
user390@shop.com;18/10/2025;24.75
user239@shop.com;20/01/2024;69.83
User284@Shop.com;18/03/2024;53.85
user39@shop.com;08/04/2024;60.86
user390@shop.com;19/04/2024;124.3
user157@shop.com;08/06/2024;62.62
User112@Shop.com;19/06/2024;24.45
user340@shop.com;09/10/2024;32.92
user209@shop.com;03/01/2025;74.96
User53@Shop.com;26/01/2025;52.83
user86@shop.com;23/02/2025;65.95
user146@shop.com;30/04/2025;21.87
User34@Shop.com;02/07/2025;20.75
User203@Shop.com;13/07/2025;46.89
user176@shop.com;15/10/2025;126.13
User259@Shop.com;16/10/2025;57.91
user288@shop.com;29/10/2025;34.35
user54@shop.com;23/11/2025;98.1
User311@Shop.com;20/02/2024;25.38
;26/02/2024;86.17
User7@Shop.com;04/03/2024;75.82
user304@shop.com;19/03/2024;65.35
user376@shop.com;20/04/2024;34.66
user157@shop.com;23/05/2024;54.9
user99@shop.com;27/05/2024;9.48
User220@Shop.com;06/07/2024;53.78
user117@shop.com;12/07/2024;69.94
User84@Shop.com;28/07/2024;84.0
User333@Shop.com;22/08/2024;38.54
user240@shop.com;24/08/2024;80.04
User357@Shop.com;08/09/2024;21.36
user286@shop.com;25/09/2024;28.9
User294@Shop.com;12/10/2024;30.33
user314@shop.com;23/11/2024;107.65
user133@shop.com;27/12/2024;13.48
User53@Shop.com;07/01/2025;117.82
user185@shop.com;09/01/2025;35.04
User388@Shop.com;16/02/2025;19.82
User334@Shop.com;20/03/2025;104.85
User289@Shop.com;07/04/2025;71.57
user143@shop.com;11/07/2025;34.02
user84@shop.com;27/07/2025;137.64
user322@shop.com;12/08/2025;41.96
user176@shop.com;15/11/2025;52.17
user313@shop.com;16/11/2025;63.15
User85@Shop.com;17/04/2024;24.35
User187@Shop.com;09/05/2024;59.61
user319@shop.com;31/07/2024;2.3
User358@Shop.com;10/08/2024;11.96
user18@shop.com;08/09/2024;73.15
User154@Shop.com;23/10/2024;37.67
User107@Shop.com;05/12/2024;21.24
User300@Shop.com;23/12/2024;6.79
User312@Shop.com;31/12/2024;26.92
User256@Shop.com;01/05/2025;77.1
User298@Shop.com;13/06/2025;10.56
user133@shop.com;30/06/2025;83.32
user24@shop.com;10/07/2025;34.39
user213@shop.com;04/08/2025;22.59
User9@Shop.com;22/01/2024;56.22
user242@shop.com;25/01/2024;18.3
User242@Shop.com;30/01/2024;20.39
user215@shop.com;21/02/2024;86.77
User338@Shop.com;31/03/2024;28.32
User45@Shop.com;29/08/2024;58.52
User163@Shop.com;24/09/2024;23.85
user396@shop.com;06/10/2024;47.64
User102@Shop.com;08/11/2024;16.65
user386@shop.com;12/12/2024;34.43
User2@Shop.com;31/01/2025;65.19
;05/02/2025;35.5
user85@shop.com;06/02/2025;25.17
User377@Shop.com;14/03/2025;21.26
User257@Shop.com;19/03/2025;19.03
User213@Shop.com;11/05/2025;13.64
user49@shop.com;15/05/2025;54.59
User51@Shop.com;05/06/2025;26.05
;07/07/2025;145.86
User328@Shop.com;08/07/2025;22.3
user24@shop.com;09/08/2025;-36.2
user173@shop.com;10/08/2025;67.08
user219@shop.com;03/09/2025;70.59
user285@shop.com;04/09/2025;13.69
user4@shop.com;15/10/2025;109.16
user331@shop.com;05/11/2025;59.39
User210@Shop.com;10/06/2024;66.06
User215@Shop.com;05/08/2024;91.71
user144@shop.com;27/09/2024;42.74
user20@shop.com;28/10/2024;53.53
User372@Shop.com;17/12/2024;49.26
User329@Shop.com;26/12/2024;63.32
User331@Shop.com;26/12/2024;19.65
user277@shop.com;26/04/2025;57.9
user195@shop.com;13/07/2025;18.5
User364@Shop.com;20/07/2025;53.61
user44@shop.com;28/08/2025;122.44
user108@shop.com;21/11/2025;20.14
User179@Shop.com;26/11/2025;38.83
user314@shop.com;10/01/2024;10.94
user134@shop.com;17/06/2024;23.66
user349@shop.com;18/08/2024;44.37
User126@Shop.com;24/09/2024;50.12
user142@shop.com;29/10/2024;40.31
User129@Shop.com;16/11/2024;21.89
user164@shop.com;20/12/2024;27.57
user326@shop.com;22/01/2025;120.99
user134@shop.com;03/03/2025;-69.97
user195@shop.com;15/03/2025;58.5
User3@Shop.com;27/04/2025;52.73
user221@shop.com;11/06/2025;87.6
User93@Shop.com;10/09/2025;23.48
User197@Shop.com;12/09/2025;129.39
user133@shop.com;15/09/2025;44.56
user152@shop.com;06/11/2025;66.96
user44@shop.com;27/11/2025;34.15
user184@shop.com;11/12/2025;50.73
User306@Shop.com;18/02/2024;90.62
user244@shop.com;13/03/2024;15.11
User171@Shop.com;28/03/2024;20.39
user338@shop.com;30/03/2024;17.76
user227@shop.com;09/06/2024;22.11
user245@shop.com;01/08/2024;2.83
User114@Shop.com;08/10/2024;-42.74
user274@shop.com;02/12/2024;108.51
User144@Shop.com;08/12/2024;18.95
;19/12/2024;42.91
user301@shop.com;19/12/2024;7.42
User231@Shop.com;21/12/2024;71.86
User188@Shop.com;07/02/2025;2.44
User285@Shop.com;04/03/2025;-28.34
user239@shop.com;14/04/2025;13.72
user303@shop.com;14/04/2025;14.79
User169@Shop.com;11/05/2025;47.96
user399@shop.com;01/07/2025;170.94
user223@shop.com;09/07/2025;32.77
User188@Shop.com;03/09/2025;87.11
;25/11/2025;30.64
User399@Shop.com;21/01/2024;90.85
User107@Shop.com;29/03/2024;26.13
user93@shop.com;25/04/2024;61.79
user208@shop.com;25/04/2024;14.93
user29@shop.com;01/05/2024;56.45
user275@shop.com;18/06/2024;27.13
user271@shop.com;11/07/2024;7.51
user35@shop.com;14/08/2024;120.5
;28/08/2024;37.7
user384@shop.com;09/09/2024;26.12
user72@shop.com;13/09/2024;58.75
User200@Shop.com;17/09/2024;44.07
user272@shop.com;17/09/2024;45.79
user98@shop.com;21/12/2024;64.88
User136@Shop.com;24/01/2025;17.15
User304@Shop.com;27/03/2025;5.74
User170@Shop.com;08/04/2025;30.01
User326@Shop.com;17/05/2025;9.04
user24@shop.com;22/07/2025;36.95
User252@Shop.com;25/07/2025;37.91
user136@shop.com;01/09/2025;19.99
user366@shop.com;30/09/2025;0.92
User176@Shop.com;17/10/2025;80.91
User36@Shop.com;01/12/2025;17.47
user334@shop.com;09/12/2025;23.33
user211@shop.com;09/12/2025;33.44
User24@Shop.com;02/01/2024;35.04
User297@Shop.com;23/01/2024;36.41
user233@shop.com;30/01/2024;33.81
user366@shop.com;17/02/2024;40.94
user281@shop.com;22/03/2024;41.67
User256@Shop.com;30/04/2024;63.18
user89@shop.com;16/06/2024;69.06
User241@Shop.com;19/06/2024;89.85
user68@shop.com;30/06/2024;-74.66
user155@shop.com;01/02/2025;10.76
User173@Shop.com;25/04/2025;42.96
User229@Shop.com;06/05/2025;40.58
User84@Shop.com;09/07/2025;-12.43
user222@shop.com;11/07/2025;36.15
user130@shop.com;03/08/2025;42.68
user362@shop.com;10/09/2025;201.65
user396@shop.com;28/10/2025;16.01
user331@shop.com;13/12/2025;10.15
User94@Shop.com;06/01/2024;97.4
user295@shop.com;12/02/2024;40.82
User392@Shop.com;08/03/2024;7.52
User369@Shop.com;11/04/2024;40.17
user349@shop.com;19/05/2024;17.38
user27@shop.com;22/05/2024;38.54
user60@shop.com;05/06/2024;22.63
user308@shop.com;12/10/2024;4.09
user123@shop.com;27/10/2024;71.4
User185@Shop.com;29/10/2024;33.09
User193@Shop.com;09/11/2024;51.53
user300@shop.com;28/11/2024;-47.99
user296@shop.com;19/01/2025;35.78
User119@Shop.com;27/01/2025;71.49
user316@shop.com;25/02/2025;26.65
user187@shop.com;13/04/2025;-21.4
User233@Shop.com;13/05/2025;28.13
;24/05/2025;70.81
User114@Shop.com;10/07/2025;43.96
user15@shop.com;07/03/2024;71.93
User262@Shop.com;02/04/2024;95.32
user117@shop.com;06/04/2024;17.07
user104@shop.com;13/07/2024;24.9
user195@shop.com;25/07/2024;17.13
user350@shop.com;25/07/2024;44.64
user340@shop.com;03/01/2025;177.99
user292@shop.com;29/01/2025;44.48
User108@Shop.com;19/02/2025;34.24
User378@Shop.com;06/03/2025;43.47
user329@shop.com;23/03/2025;69.12
user15@shop.com;17/05/2025;19.79
User98@Shop.com;26/05/2025;52.1
user49@shop.com;21/07/2025;34.95
user121@shop.com;19/09/2025;63.84
;29/09/2025;27.08
user221@shop.com;27/02/2024;93.24
user59@shop.com;05/03/2024;65.66
User261@Shop.com;23/03/2024;43.44
user238@shop.com;12/06/2024;10.1
user352@shop.com;28/08/2024;140.31
User125@Shop.com;30/08/2024;33.46
User351@Shop.com;30/08/2024;43.19
User263@Shop.com;11/09/2024;45.19
user100@shop.com;19/10/2024;10.69
user130@shop.com;20/10/2024;73.34
user298@shop.com;05/11/2024;39.24
user277@shop.com;16/11/2024;84.23
user254@shop.com;03/03/2025;44.42
user161@shop.com;28/03/2025;29.3
user155@shop.com;08/04/2025;32.22
user224@shop.com;09/05/2025;47.85
user310@shop.com;16/09/2025;15.64
User102@Shop.com;07/12/2025;9.69
User359@Shop.com;18/03/2024;32.61
user80@shop.com;07/04/2024;53.47
User192@Shop.com;08/04/2024;43.07
user124@shop.com;13/08/2024;90.74
user366@shop.com;25/09/2024;77.93
user71@shop.com;24/10/2024;93.31
User51@Shop.com;07/11/2024;-45.53
User273@Shop.com;11/11/2024;50.82
User67@Shop.com;10/12/2024;65.01
user395@shop.com;24/01/2025;57.99
User305@Shop.com;29/01/2025;44.17
user352@shop.com;21/03/2025;80.6
User122@Shop.com;09/04/2025;73.68
User298@Shop.com;18/06/2025;23.4
User234@Shop.com;06/07/2025;82.03
user170@shop.com;09/07/2025;26.39
user199@shop.com;29/08/2025;34.01
user7@shop.com;08/10/2025;84.36
User59@Shop.com;15/11/2025;41.35
User50@Shop.com;12/12/2025;42.51
User301@Shop.com;08/02/2024;82.14
user108@shop.com;23/02/2024;23.19
user296@shop.com;05/03/2024;25.44
user284@shop.com;28/05/2024;21.6
User58@Shop.com;20/07/2024;49.13
User130@Shop.com;29/09/2024;29.1
;04/10/2024;19.86
user46@shop.com;07/12/2024;52.14
User320@Shop.com;27/01/2025;55.03
user149@shop.com;26/02/2025;48.92
user364@shop.com;18/03/2025;102.19
user337@shop.com;21/03/2025;88.71
User348@Shop.com;28/03/2025;111.74
user296@shop.com;03/06/2025;46.84
user201@shop.com;12/09/2025;52.16
User170@Shop.com;31/10/2025;7.15
user147@shop.com;08/01/2024;43.3
User251@Shop.com;29/01/2024;126.15
user178@shop.com;07/03/2024;19.22
user343@shop.com;01/05/2024;89.75
user71@shop.com;20/06/2024;43.71
user146@shop.com;23/07/2024;159.71
User198@Shop.com;18/09/2024;61.8
User113@Shop.com;27/09/2024;-19.82
user93@shop.com;10/11/2024;105.12
user225@shop.com;14/11/2024;46.49
user65@shop.com;12/12/2024;80.13
User312@Shop.com;24/12/2024;19.96
User152@Shop.com;29/01/2025;27.0
user300@shop.com;14/02/2025;12.84
user26@shop.com;06/04/2025;24.44
user315@shop.com;11/05/2025;75.53
;23/05/2025;72.75
user340@shop.com;11/08/2025;30.24
user278@shop.com;12/09/2025;49.89
user321@shop.com;16/09/2025;20.25
User260@Shop.com;27/09/2025;-73.97
User44@Shop.com;17/11/2025;15.37
User390@Shop.com;05/12/2025;22.95
User157@Shop.com;15/12/2025;18.46
user354@shop.com;30/01/2024;106.89
user204@shop.com;20/03/2024;15.12
user253@shop.com;25/03/2024;64.26
user73@shop.com;28/03/2024;40.01
user359@shop.com;02/05/2024;51.55
user316@shop.com;11/06/2024;9.39
user178@shop.com;11/07/2024;33.22
user168@shop.com;27/12/2024;-49.0
User319@Shop.com;09/04/2025;81.36
User66@Shop.com;19/08/2025;26.12
User114@Shop.com;23/08/2025;32.3
user57@shop.com;07/10/2025;153.29
user211@shop.com;17/11/2025;-24.63
User149@Shop.com;18/11/2025;40.13
user391@shop.com;06/12/2025;37.42
User357@Shop.com;16/12/2025;46.79
User239@Shop.com;05/02/2024;54.52
User306@Shop.com;16/02/2024;53.72
User203@Shop.com;18/02/2024;35.69
user170@shop.com;19/02/2024;39.8
user315@shop.com;07/04/2024;33.92
User145@Shop.com;20/04/2024;19.75
user125@shop.com;05/06/2024;-25.91
user57@shop.com;30/07/2024;71.63
user332@shop.com;08/10/2024;46.12
user317@shop.com;12/10/2024;11.94
user8@shop.com;19/02/2025;37.08
User337@Shop.com;02/04/2025;100.26
user96@shop.com;30/04/2025;45.85
User355@Shop.com;25/05/2025;131.79
user71@shop.com;29/05/2025;81.24
user64@shop.com;05/06/2025;38.59
User103@Shop.com;09/07/2025;23.74
user373@shop.com;12/09/2025;21.04
user378@shop.com;15/01/2024;55.69
user264@shop.com;26/04/2024;6.22
User10@Shop.com;05/06/2024;65.32
User247@Shop.com;22/06/2024;74.64
;28/07/2024;58.58
User292@Shop.com;04/08/2024;35.38
user230@shop.com;09/01/2025;18.02
user350@shop.com;15/03/2025;16.85
User281@Shop.com;11/06/2025;11.88
user126@shop.com;02/11/2025;26.58
User309@Shop.com;03/01/2024;71.16
user96@shop.com;04/02/2024;52.82
user153@shop.com;16/03/2024;53.76
User95@Shop.com;19/03/2024;4.24
user88@shop.com;26/03/2024;80.76
user161@shop.com;19/04/2024;75.49
user341@shop.com;22/04/2024;45.29
;19/05/2024;80.33
User49@Shop.com;01/06/2024;138.92
User300@Shop.com;03/06/2024;25.75
user26@shop.com;16/06/2024;73.04
user166@shop.com;19/10/2025;6.13
User151@Shop.com;09/07/2025;36.74
User83@Shop.com;05/12/2024;27.9
user374@shop.com;24/02/2025;55.32
User13@Shop.com;06/11/2024;6.15
user81@shop.com;08/11/2024;30.03
User118@Shop.com;06/03/2025;62.72
user230@shop.com;02/02/2025;48.47
User300@Shop.com;01/05/2024;168.8
user252@shop.com;11/03/2025;37.45
user257@shop.com;21/05/2025;52.56
User226@Shop.com;14/05/2025;24.16
user28@shop.com;09/06/2025;32.36
user49@shop.com;15/01/2025;6.25
user248@shop.com;11/12/2025;40.85
User38@Shop.com;19/05/2025;3.45
user231@shop.com;05/02/2025;32.73
user356@shop.com;23/07/2024;33.95
user313@shop.com;11/05/2025;9.8
User346@Shop.com;05/11/2025;21.7
User274@Shop.com;21/01/2024;56.29
User354@Shop.com;20/11/2024;67.36
user273@shop.com;16/12/2024;42.08
user310@shop.com;25/07/2024;43.79
user224@shop.com;21/10/2024;-78.65
User165@Shop.com;20/04/2025;58.41
user230@shop.com;25/03/2024;185.89
user164@shop.com;12/08/2024;46.28
User285@Shop.com;16/05/2024;30.05
user308@shop.com;05/04/2025;36.27
User200@Shop.com;17/07/2024;78.94
User91@Shop.com;26/05/2024;13.49
User25@Shop.com;22/03/2025;11.61
;13/09/2025;19.66
user307@shop.com;17/06/2025;53.38
user323@shop.com;12/01/2024;29.64
User13@Shop.com;12/11/2024;14.11
User391@Shop.com;14/01/2024;198.13
user229@shop.com;21/03/2024;75.0
user265@shop.com;18/09/2025;-89.86
user58@shop.com;03/02/2024;23.38
user342@shop.com;27/04/2024;56.21
User352@Shop.com;12/11/2024;105.37
;13/02/2025;27.29
user19@shop.com;11/09/2024;61.85
User207@Shop.com;13/03/2024;27.44
user25@shop.com;12/03/2024;61.64
User113@Shop.com;27/09/2024;-19.82
user47@shop.com;26/03/2024;39.6
user195@shop.com;22/04/2025;50.14
user394@shop.com;05/08/2024;40.21
User326@Shop.com;10/06/2025;66.72
user68@shop.com;23/09/2025;110.02
user17@shop.com;27/05/2025;43.48
user319@shop.com;20/02/2025;107.74
User370@Shop.com;30/07/2025;6.39
user216@shop.com;13/10/2025;69.36
User233@Shop.com;28/05/2025;63.19
user360@shop.com;25/10/2025;109.86
User272@Shop.com;30/07/2024;78.12
